user_id,visa_type,filing_status,num_dependents,total_income,foreign_income,foreign_tax_paid,student_loan_interest_paid,paid_tuition,owns_home,state,years_in_us,foreign_tax_credit,student_loan_interest,standard_deduction,earned_income_credit,child_tax_credit,educator_expense,ira_deduction,home_ownership_credit
11498,none,married_filing_jointly,0,192856,0,0,0,0,0,TX,58,0,0,1,0,1,0,0,0
11499,none,single,1,32774,0,0,0,0,1,NY,56,0,0,1,1,1,0,1,1
11500,none,married_filing_jointly,1,15383,0,0,0,0,0,OH,18,0,0,1,1,1,1,0,0
11501,F-1,married_filing_jointly,2,226148,78543,0,0,0,0,IL,15,0,0,1,0,1,0,0,0
11502,none,married_filing_jointly,2,23176,0,0,0,0,0,TX,30,0,0,1,1,1,0,0,0
11503,none,married_filing_jointly,2,26665,0,0,1,0,0,AZ,20,0,1,0,1,1,0,0,0
11504,none,head_of_household,3,113003,0,0,1,0,1,NJ,56,0,0,1,0,1,0,0,1
11505,none,single,4,45795,0,0,1,0,1,OH,29,0,0,0,1,1,0,1,0
11506,none,married_filing_jointly,0,40162,0,0,0,0,0,VA,23,0,0,0,0,1,0,1,0
11507,none,single,2,35275,0,0,0,0,0,TX,53,0,0,1,1,1,1,0,0
11508,F-1,head_of_household,4,24355,54104,1,1,1,1,TX,19,1,1,1,1,1,0,0,1
11509,none,single,0,52198,0,0,0,0,0,TX,39,0,0,1,0,0,0,0,0
11510,none,single,4,68779,0,0,0,1,0,CA,34,0,0,1,0,1,0,0,0
11511,none,qualifying_widow,3,36281,0,0,0,0,0,CA,22,0,0,0,1,1,0,0,0
11512,none,married_filing_jointly,4,73859,0,0,0,0,0,VA,40,0,0,1,0,1,0,0,0
11513,none,single,1,64280,0,0,1,0,0,NJ,30,0,1,1,0,1,0,1,0
11514,none,single,3,62856,0,0,0,1,0,PA,49,0,0,1,0,1,1,1,0
11515,none,single,2,34348,0,0,0,0,1,OH,52,0,0,1,1,1,1,1,1
11516,none,qualifying_widow,2,31751,0,0,0,0,0,TX,51,0,0,1,1,1,0,1,0
11517,none,single,3,61913,0,0,1,0,0,CA,41,0,1,1,0,1,1,0,1
11518,none,single,2,15068,0,0,0,0,0,NY,57,0,0,1,1,1,0,1,0
11519,none,married_filing_jointly,4,603001,0,0,0,1,1,OH,53,0,0,0,0,0,0,0,0
11520,none,single,4,4612,0,0,0,1,0,OH,38,0,0,1,1,1,0,0,0
11521,none,single,4,26774,0,0,0,0,1,IL,37,0,0,1,1,1,0,0,1
11522,H-1B,head_of_household,2,70454,28310,1,0,1,0,WA,3,1,0,1,0,1,0,0,0
11523,none,single,1,85556,0,0,1,1,0,TX,34,0,0,1,0,1,0,0,0
11524,F-1,head_of_household,3,20739,46726,1,0,1,1,TX,2,1,0,0,1,1,0,0,1
11525,none,married_filing_separately,1,24705,0,0,0,0,1,CA,47,0,0,0,1,1,0,0,1
11526,none,single,0,46393,0,0,0,0,0,WA,41,0,0,0,0,0,0,0,0
11527,none,married_filing_jointly,4,13065,0,0,0,0,1,NY,43,0,0,1,1,1,0,0,0
11528,none,married_filing_separately,1,15032,0,0,1,0,0,FL,33,0,1,1,1,1,0,0,0
11529,J-1,married_filing_jointly,1,97633,73646,1,0,0,1,MA,1,1,0,1,0,1,0,0,1
11530,none,married_filing_jointly,2,92540,853,1,0,0,1,NY,43,1,0,1,0,1,0,0,1
11531,none,single,0,44824,29236,0,0,0,1,FL,22,0,0,1,0,0,1,0,1
11532,none,single,4,88683,0,0,1,0,0,TX,51,0,0,1,1,1,0,0,0
11533,none,married_filing_jointly,4,48238,0,0,0,1,0,NY,18,0,0,1,1,1,0,0,0
11534,none,single,2,22100,0,0,0,0,0,OH,38,0,0,1,1,1,0,1,0
11535,none,single,2,15636,0,0,0,1,1,WA,26,0,0,1,1,1,0,0,1
11536,OPT,married_filing_jointly,2,77815,68320,1,1,0,0,TX,14,1,1,1,0,1,1,0,0
11537,none,single,0,24170,0,0,1,0,1,GA,21,0,1,1,0,0,1,1,1
11538,none,married_filing_separately,1,91865,0,0,0,0,1,CA,25,0,0,1,0,1,0,1,1
11539,none,head_of_household,2,33692,0,0,0,0,0,MI,50,0,0,1,1,1,0,1,0
11540,none,head_of_household,3,142817,0,0,0,0,0,TX,38,0,0,1,0,1,1,0,0
11541,none,single,1,18753,0,0,0,0,0,CA,43,0,0,1,1,1,0,0,0
11542,none,single,3,15912,0,0,1,0,0,FL,34,0,1,1,1,1,0,1,0
11543,J-1,head_of_household,2,53395,65814,1,0,0,0,VA,18,1,1,1,1,1,0,1,0
11544,none,single,2,32424,0,0,1,0,0,TX,18,0,1,1,1,1,0,0,0
11545,none,married_filing_jointly,2,50659,0,0,0,1,0,TX,38,0,0,1,1,1,0,0,0
11546,none,married_filing_jointly,4,41532,0,0,0,0,1,CA,39,0,0,1,1,1,0,0,1
11547,none,single,4,27894,0,0,0,0,0,MA,38,0,0,1,1,0,0,1,0
11548,none,single,2,34834,0,0,0,0,0,NY,48,0,0,1,1,1,0,1,0
11549,none,married_filing_jointly,0,6181,0,0,1,0,1,AZ,34,0,1,0,1,0,0,0,1
11550,none,single,1,169560,0,0,0,1,0,CA,22,0,0,1,0,1,0,0,0
11551,none,head_of_household,1,24899,0,0,1,1,0,NY,50,0,1,1,1,0,0,0,0
11552,OPT,married_filing_jointly,4,65643,78856,1,0,0,0,NY,16,1,0,1,0,1,1,0,0
11553,OPT,single,4,6820,44514,1,0,1,1,TX,6,1,0,1,1,1,0,0,1
11554,none,married_filing_jointly,1,19961,23121,1,0,0,0,NY,55,1,0,1,0,1,0,0,0
11555,H-1B,single,0,55541,17156,0,0,1,0,FL,12,0,0,1,1,0,0,0,0
11556,none,single,2,225417,0,0,1,0,0,TX,52,0,0,1,0,0,0,0,0
11557,none,qualifying_widow,4,65994,0,0,0,0,1,FL,19,1,0,0,0,1,0,1,1
11558,none,married_filing_jointly,0,72703,0,0,1,1,0,OH,52,0,0,1,0,0,0,0,0
11559,none,married_filing_jointly,1,28315,0,0,1,0,1,NY,34,0,1,0,1,1,1,0,1
11560,none,head_of_household,0,43492,0,0,0,0,0,FL,28,0,0,1,0,0,0,1,0
11561,F-1,married_filing_jointly,3,36807,28092,1,1,0,1,NJ,14,1,1,1,1,1,0,0,1
11562,none,married_filing_jointly,4,57965,0,0,1,1,0,OH,47,0,1,1,1,1,0,1,0
11563,none,single,0,134229,0,0,1,0,0,OH,56,0,0,1,0,0,0,0,0
11564,none,single,1,32047,0,0,0,1,0,TX,22,0,0,1,1,1,0,0,0
11565,O-1,single,1,44974,5478,1,0,0,1,NC,2,0,0,1,1,0,0,0,1
11566,none,married_filing_jointly,0,30823,0,0,0,0,0,CA,23,0,0,1,0,0,0,0,0
11567,none,married_filing_jointly,2,34780,0,0,0,0,1,TX,30,1,0,1,1,1,0,0,1
11568,none,married_filing_jointly,0,121901,0,0,0,0,1,FL,38,0,0,0,0,0,0,0,1
11569,J-1,married_filing_jointly,4,65752,61853,1,0,0,1,VA,13,1,0,1,0,1,0,0,1
11570,none,head_of_household,1,58527,0,0,1,0,0,CA,26,0,1,1,1,1,0,0,0
11571,none,qualifying_widow,1,39233,0,0,0,0,0,NY,35,0,0,1,1,1,0,0,0
11572,none,single,3,20211,0,0,1,0,0,CA,37,0,1,1,1,1,0,0,0
11573,none,head_of_household,4,82273,0,0,1,0,1,TX,32,0,1,1,0,1,0,0,1
11574,none,head_of_household,0,93579,0,0,0,1,0,FL,46,0,0,1,0,0,1,0,0
11575,H-1B,single,1,97238,326,1,0,0,0,CA,8,1,0,1,0,1,1,0,0
11576,none,single,4,43405,0,0,0,0,0,NJ,54,0,0,1,1,1,0,0,0
11577,none,single,0,21855,0,0,0,0,0,CA,30,0,0,1,0,0,1,1,0
11578,J-1,married_filing_jointly,1,78357,6394,1,0,0,0,IL,1,1,0,0,0,1,0,0,0
11579,none,married_filing_jointly,4,116379,0,0,0,0,0,CA,36,0,0,1,0,1,0,0,0
11580,none,married_filing_jointly,4,93715,0,0,0,1,0,CA,55,0,0,0,1,1,0,0,0
11581,none,married_filing_separately,3,21819,0,0,0,0,0,NY,29,0,0,1,0,1,0,0,1
11582,none,single,2,61816,0,0,0,1,0,FL,52,0,0,1,0,1,0,1,0
11583,none,single,0,7646,0,0,0,1,1,CA,55,0,0,1,1,1,0,0,1
11584,none,head_of_household,0,147111,0,0,0,0,0,CA,49,0,1,1,0,0,0,0,1
11585,none,qualifying_widow,0,51387,0,0,0,0,1,TX,49,1,0,0,0,1,0,0,1
11586,STEM OPT,married_filing_separately,1,52736,65698,0,0,0,0,MI,7,0,0,1,1,1,0,0,0
11587,none,single,4,177671,0,0,0,0,1,NJ,37,0,0,1,0,1,0,0,0
11588,none,single,1,26007,0,0,1,0,0,CA,21,0,1,1,1,1,0,0,0
11589,none,single,0,49226,0,0,0,0,1,CA,26,0,1,1,0,0,0,1,1
11590,F-1,single,1,20409,59673,0,0,0,0,FL,3,0,0,0,1,1,0,0,0
11591,none,single,2,11527,0,0,0,0,0,OH,22,0,0,1,1,1,0,0,0
11592,none,head_of_household,2,57008,0,0,0,0,0,TX,55,0,0,1,1,1,0,1,0
11593,H-1B,married_filing_jointly,4,54705,43496,0,0,0,1,TX,3,1,0,1,1,1,0,0,1
11594,none,single,4,6559,0,0,0,0,1,IL,33,0,0,1,1,1,0,0,1
11595,F-1,single,2,85504,65296,0,0,0,0,OH,8,0,0,1,0,1,0,0,0
11596,none,single,4,42705,0,0,0,1,0,NY,19,0,0,1,1,1,0,0,0
11597,F-1,married_filing_jointly,4,87295,54187,1,0,0,0,OH,18,1,1,1,0,1,0,0,0
11598,none,married_filing_jointly,0,54808,0,0,0,1,0,CA,51,0,1,1,0,0,1,0,0
11599,J-1,single,0,113681,71904,1,0,0,0,FL,15,1,0,0,0,0,0,0,0
11600,none,head_of_household,0,126036,0,0,0,1,1,IL,26,0,0,1,0,0,0,0,1
11601,none,single,2,53068,0,0,0,1,1,OH,43,0,0,1,1,1,0,1,1
11602,none,single,2,101780,0,0,1,0,1,TX,52,0,0,1,0,1,0,0,1
11603,none,qualifying_widow,0,98138,0,0,0,0,0,FL,38,0,0,1,0,0,0,0,0
11604,none,single,3,15312,0,0,0,0,1,TX,52,1,0,1,1,1,0,0,1
11605,none,single,2,20040,0,0,1,1,1,VA,29,0,1,1,1,1,0,0,0
11606,none,married_filing_jointly,0,17869,0,0,0,0,0,TX,20,0,0,0,0,0,0,0,0
11607,none,single,3,80615,0,0,1,0,1,VA,58,0,1,1,0,1,0,0,1
11608,none,single,3,23466,7835,1,0,0,1,VA,42,1,0,1,1,1,0,0,1
11609,none,single,4,7121,0,0,0,0,0,PA,53,0,0,1,1,1,0,0,0
11610,none,single,4,17890,0,0,0,0,1,VA,18,0,0,1,1,1,0,0,1
11611,none,married_filing_jointly,0,31435,0,0,1,0,1,CA,32,0,1,1,0,0,0,0,1
11612,none,single,1,67083,0,0,1,0,1,CA,36,0,1,0,0,1,0,0,1
11613,none,married_filing_separately,1,141988,0,0,0,0,0,FL,38,1,0,1,0,1,0,0,0
11614,none,head_of_household,4,104520,0,0,1,1,0,GA,32,0,0,1,0,1,0,0,0
11615,none,single,2,52068,0,0,0,0,0,MA,18,0,0,0,1,1,0,1,0
11616,none,single,4,21073,0,0,0,0,0,NY,31,0,0,0,1,1,0,0,0
11617,none,single,1,7302,0,0,1,0,1,CA,43,0,1,1,1,1,0,1,1
11618,none,single,1,28614,0,0,0,0,1,TX,36,0,0,1,1,1,0,0,1
11619,none,single,0,34276,0,0,0,1,0,NY,22,0,0,1,0,0,0,0,0
11620,none,married_filing_separately,1,48534,0,0,0,0,1,GA,38,0,0,0,1,1,0,0,1
11621,none,single,4,99243,0,0,0,1,0,IL,34,0,0,1,0,1,0,0,0
11622,none,married_filing_jointly,1,81161,0,0,1,1,1,VA,41,0,1,1,0,1,0,0,1
11623,none,married_filing_jointly,4,48248,0,0,0,0,0,TX,35,0,0,1,1,1,0,0,0
11624,none,head_of_household,1,30987,0,0,0,1,1,PA,53,0,0,1,1,1,0,0,1
11625,none,single,0,11263,22907,1,0,1,1,CA,43,1,0,1,1,0,0,0,1
11626,O-1,single,2,21580,25557,1,0,0,0,OH,5,1,0,1,1,0,0,0,0
11627,none,qualifying_widow,4,18614,0,0,0,0,0,NC,54,0,0,1,1,1,0,1,0
11628,none,single,1,457423,0,0,0,0,0,PA,44,0,0,1,0,0,0,0,0
11629,H-1B,married_filing_jointly,3,267097,75895,1,0,0,1,NY,3,1,0,1,0,1,0,0,0
11630,none,married_filing_jointly,4,14286,0,0,0,0,0,TX,38,0,0,0,1,1,0,0,0
11631,none,married_filing_jointly,1,63164,0,0,0,0,0,WA,27,1,0,1,0,1,0,0,0
11632,none,single,0,13149,0,0,0,0,0,IL,18,0,0,0,1,0,0,0,0
11633,none,single,3,54245,0,0,1,0,0,MI,53,0,1,1,1,1,0,0,0
11634,none,married_filing_jointly,3,28522,0,0,1,0,0,CA,57,0,1,1,1,1,0,1,0
11635,none,married_filing_jointly,2,39037,0,0,1,0,0,TX,30,0,1,0,1,1,0,0,0
11636,none,married_filing_separately,3,114271,0,0,0,1,0,NY,19,1,0,0,0,1,0,0,0
11637,J-1,married_filing_jointly,1,62018,67937,1,0,0,0,PA,17,1,0,0,0,1,0,0,0
11638,none,head_of_household,1,97045,0,0,0,0,1,FL,19,0,0,1,0,1,0,0,1
11639,none,qualifying_widow,0,69725,0,0,1,0,1,FL,25,0,1,1,0,0,0,1,1
11640,none,married_filing_jointly,2,22945,0,0,1,0,1,NY,41,0,1,1,1,1,0,1,1
11641,none,single,2,13629,0,0,1,0,0,FL,37,0,1,0,1,1,0,0,0
11642,H-1B,single,4,33875,52767,0,1,0,0,CA,12,0,1,1,1,1,1,1,0
11643,none,married_filing_jointly,0,33818,0,0,0,0,0,GA,34,0,0,1,0,0,0,0,0
11644,none,married_filing_jointly,3,27709,0,0,0,0,1,NC,25,0,0,1,1,1,0,1,1
11645,none,single,4,23527,0,0,0,1,0,TX,43,0,0,1,1,1,1,0,0
11646,none,married_filing_jointly,3,47094,0,0,0,0,0,AZ,33,0,0,0,1,1,0,0,0
11647,none,single,3,145674,0,0,0,0,0,MA,56,0,1,1,0,1,0,0,0
11648,none,single,3,6701,0,0,0,1,1,IL,23,0,0,1,1,1,0,0,1
11649,none,head_of_household,3,14493,0,0,1,1,0,MI,33,0,1,1,1,1,0,0,0
11650,none,single,1,56118,0,0,0,0,0,PA,50,0,0,1,1,1,0,0,0
11651,F-1,married_filing_jointly,2,8335,54099,0,0,0,1,TX,16,0,0,1,1,1,0,0,1
11652,none,married_filing_jointly,1,12100,0,0,0,0,1,CA,18,0,0,1,0,1,1,0,1
11653,none,married_filing_jointly,3,297757,0,0,0,1,1,FL,47,0,0,0,0,1,0,0,0
11654,H-1B,single,4,73578,67282,1,1,0,0,TX,6,1,1,1,0,1,0,0,0
11655,none,married_filing_jointly,4,490146,0,0,0,1,1,WA,49,0,0,1,1,0,0,0,0
11656,none,single,3,9535,0,0,0,0,1,MA,21,0,0,1,1,1,0,1,1
11657,F-1,married_filing_jointly,2,289642,51090,1,1,0,0,PA,16,1,0,0,0,1,0,0,0
11658,none,single,1,13624,0,0,1,0,0,PA,51,0,1,1,1,1,0,1,0
11659,none,qualifying_widow,1,99286,0,0,0,0,1,WA,50,0,0,1,0,1,0,0,1
11660,none,married_filing_separately,0,6254,0,0,1,0,1,NC,27,0,1,1,1,0,0,0,0
11661,H-1B,single,3,57610,67353,1,0,0,0,CA,4,1,0,1,1,1,0,0,0
11662,none,single,2,61380,0,0,0,0,1,AZ,37,0,0,1,0,1,0,0,1
11663,none,single,1,29626,0,0,1,0,0,IL,54,0,1,1,1,1,0,0,0
11664,none,married_filing_jointly,2,12667,16604,1,0,0,0,CA,33,1,0,1,1,1,1,0,0
11665,none,married_filing_jointly,4,34455,5914,1,1,0,0,TX,29,1,1,1,1,1,0,0,0
11666,none,married_filing_jointly,1,55046,0,0,0,0,0,MI,34,1,0,1,1,1,0,0,0
11667,H-1B,head_of_household,2,15738,21824,1,1,0,0,CA,19,1,1,1,0,1,0,0,0
11668,none,married_filing_jointly,1,36826,11125,0,1,0,1,NJ,48,0,1,1,1,0,0,0,1
11669,H-1B,married_filing_jointly,1,41891,32507,0,1,0,0,MI,1,0,1,1,1,1,0,1,0
11670,none,married_filing_jointly,2,66613,0,0,0,0,0,CA,33,1,0,1,0,1,0,0,0
11671,none,married_filing_jointly,0,10580,0,0,0,0,0,FL,58,0,0,1,1,0,0,0,0
11672,none,married_filing_jointly,0,25966,0,0,1,0,1,NY,41,0,1,1,0,0,0,0,1
11673,none,married_filing_separately,1,51973,0,0,1,0,1,CA,59,0,1,1,1,1,1,1,1
11674,none,single,3,31014,0,0,0,0,0,IL,37,0,0,1,1,1,0,1,0
11675,none,single,2,16505,0,0,1,0,1,MA,31,0,1,1,1,1,0,1,1
11676,none,single,2,102973,0,0,0,0,1,IL,25,0,0,1,0,1,0,0,1
11677,none,head_of_household,0,106073,0,0,0,1,1,NY,22,0,1,1,0,0,0,0,1
11678,none,married_filing_jointly,0,87377,0,0,0,0,0,VA,56,0,0,0,0,0,0,0,0
11679,none,single,4,31905,0,0,1,1,1,AZ,19,0,1,1,1,1,0,0,1
11680,O-1,single,2,36853,47286,0,1,0,0,VA,19,0,1,0,1,1,0,0,0
11681,none,married_filing_jointly,3,136439,0,0,0,0,0,CA,40,0,0,1,0,1,1,0,0
11682,none,head_of_household,1,91261,0,0,1,0,0,CA,21,0,0,1,0,1,0,1,0
11683,none,qualifying_widow,3,138363,0,0,1,0,0,IL,58,0,0,1,0,1,0,0,0
11684,none,head_of_household,3,47831,0,0,0,0,1,TX,31,0,0,1,1,1,0,0,1
11685,none,head_of_household,0,76761,0,0,0,0,0,PA,32,0,0,1,0,0,0,0,0
11686,STEM OPT,single,2,80636,41194,1,0,0,1,NJ,4,1,0,1,0,1,0,1,1
11687,H-1B,single,2,162508,70714,1,0,0,1,WA,3,1,1,0,0,1,0,0,0
11688,none,married_filing_jointly,4,5701,0,0,1,0,0,FL,20,0,1,1,1,1,0,0,0
11689,none,married_filing_jointly,1,49539,0,0,0,0,0,NJ,37,0,0,1,1,1,0,0,0
11690,none,single,1,104607,0,0,0,1,0,NY,24,0,0,1,0,1,0,0,0
11691,OPT,married_filing_jointly,3,127909,61399,0,1,0,0,OH,19,0,1,0,0,1,0,0,0
11692,none,single,1,29512,0,0,1,0,1,CA,23,1,1,1,1,1,0,0,1
11693,none,single,2,62998,12758,1,0,0,0,CA,35,1,1,1,0,1,0,0,0
11694,J-1,single,1,85983,57373,1,0,1,0,MI,3,1,0,1,0,1,0,0,0
11695,none,head_of_household,1,137177,0,0,0,0,0,IL,42,0,0,1,0,1,0,0,0
11696,none,married_filing_jointly,4,61096,0,0,0,0,0,NJ,24,0,0,1,1,1,0,0,0
11697,none,married_filing_jointly,3,55912,0,0,1,0,0,CA,35,0,1,1,1,1,0,0,0
11698,none,head_of_household,1,34763,6414,1,0,0,1,CA,31,1,0,1,1,1,0,0,1
11699,none,head_of_household,3,121689,0,0,0,0,0,CA,52,0,0,1,0,1,0,0,0
11700,none,single,2,135844,0,0,1,0,1,OH,24,0,0,0,0,1,0,0,0
11701,none,married_filing_separately,2,113461,0,0,0,0,0,IL,18,0,0,0,0,1,1,0,0
11702,none,single,0,86482,0,0,0,0,0,NY,20,0,0,0,0,0,0,1,0
11703,none,married_filing_jointly,4,55301,0,0,1,1,1,CA,43,0,1,0,1,1,0,1,1
11704,none,single,0,26142,0,0,0,0,1,CA,50,0,0,1,0,0,0,0,1
11705,none,single,0,22781,0,0,0,0,0,TX,46,0,0,1,0,0,1,1,1
11706,none,married_filing_jointly,2,112066,0,0,0,0,0,CA,45,0,0,1,0,1,0,0,0
11707,none,single,2,122924,0,0,0,0,1,AZ,33,0,0,1,0,1,0,0,1
11708,none,married_filing_jointly,2,55324,131,1,1,0,0,CA,26,1,1,1,1,1,0,1,0
11709,none,married_filing_jointly,4,55281,0,0,0,0,0,TX,26,0,0,0,1,1,0,1,0
11710,none,married_filing_jointly,4,53742,0,0,0,1,0,MI,53,0,1,1,1,1,1,0,0
11711,none,single,3,130443,0,0,0,0,1,MA,18,0,0,1,0,0,0,0,1
11712,F-1,single,4,87629,47519,1,0,0,1,IL,6,1,0,1,0,1,0,0,1
11713,none,single,2,30104,10953,1,0,0,1,TX,18,1,0,1,1,1,0,1,1
11714,none,head_of_household,4,70129,0,0,0,0,0,NY,38,0,0,1,0,1,0,0,0
11715,none,head_of_household,0,10671,0,0,0,0,0,CA,41,0,0,1,1,0,1,0,0
11716,none,single,2,25444,0,0,0,0,0,CA,26,0,0,1,1,1,0,0,0
11717,none,married_filing_jointly,0,9189,0,0,0,0,1,GA,44,0,0,0,1,0,1,1,1
11718,none,married_filing_jointly,3,20515,0,0,0,0,1,NJ,18,0,0,1,1,1,0,0,1
11719,none,qualifying_widow,3,22303,0,0,1,1,1,TX,47,0,1,1,1,1,0,0,1
11720,none,single,2,6804,0,0,0,1,0,NC,56,0,0,1,1,1,0,0,0
11721,none,married_filing_jointly,2,127407,0,0,1,1,0,OH,45,0,1,0,0,1,0,0,0
11722,J-1,married_filing_jointly,4,28060,25246,1,1,0,1,PA,8,1,1,1,1,1,0,1,1
11723,none,single,2,33166,0,0,0,1,1,TX,54,0,0,0,0,1,0,0,1
11724,none,single,4,20437,0,0,0,1,0,MA,54,0,1,1,1,1,0,0,0
11725,none,single,1,73790,0,0,0,0,0,TX,18,0,0,0,0,1,1,0,0
11726,none,married_filing_jointly,4,153690,0,0,1,0,0,TX,26,0,1,0,0,1,0,0,0
11727,none,married_filing_jointly,0,70998,0,0,0,1,0,CA,38,1,1,1,0,0,0,1,0
11728,none,married_filing_jointly,0,60670,0,0,0,0,0,OH,32,0,0,0,0,0,0,0,0
11729,none,single,2,7502,0,0,1,1,0,VA,41,0,0,1,1,1,0,1,0
11730,none,head_of_household,4,40488,0,0,0,0,0,CA,40,0,0,1,1,1,0,1,0
11731,OPT,single,1,79420,41488,1,0,0,1,CA,7,1,0,1,0,1,1,0,1
11732,none,qualifying_widow,1,130517,0,0,0,0,0,VA,39,0,0,0,0,1,0,0,0
11733,none,single,0,76563,0,0,1,1,0,OH,45,0,1,1,0,0,0,0,0
11734,none,head_of_household,2,290417,0,0,1,0,0,AZ,43,0,0,1,0,0,1,0,0
11735,none,head_of_household,4,23027,0,0,0,0,1,GA,25,0,0,1,1,1,0,0,1
11736,none,head_of_household,1,23028,0,0,0,0,0,NC,45,0,0,0,1,1,0,0,0
11737,none,head_of_household,2,62630,0,0,0,0,0,NY,36,0,0,1,0,1,0,1,0
11738,J-1,single,1,140075,79409,1,0,0,0,TX,7,1,0,1,0,1,0,0,0
11739,none,married_filing_jointly,1,161937,0,0,0,0,0,IL,51,0,1,0,0,1,0,0,0
11740,none,married_filing_jointly,0,7102,0,0,0,0,1,FL,39,0,0,1,1,0,0,0,1
11741,STEM OPT,single,3,48990,30614,1,1,0,0,NY,10,1,1,1,1,1,0,0,0
11742,none,qualifying_widow,2,104531,0,0,0,1,0,PA,50,0,0,0,0,1,0,0,1
11743,none,single,4,101942,0,0,0,0,1,CA,20,1,0,1,0,1,0,0,1
11744,none,single,1,73745,0,0,0,0,0,IL,57,0,0,1,0,1,0,1,0
11745,F-1,head_of_household,1,41080,3686,1,1,0,0,FL,14,1,1,1,1,1,0,1,0
11746,none,single,3,2887,0,0,0,0,0,MI,44,0,0,1,1,1,0,0,0
11747,none,single,4,282273,0,0,0,0,1,CA,27,0,0,1,0,0,0,1,0
11748,none,single,0,76946,0,0,0,0,1,PA,29,0,0,1,0,0,0,0,1
11749,none,married_filing_jointly,2,20058,0,0,0,0,0,FL,34,0,0,1,1,1,0,0,0
11750,OPT,head_of_household,0,33140,7588,0,0,0,1,CA,8,0,0,0,0,0,0,0,1
11751,none,single,1,56081,0,0,0,0,0,FL,45,0,0,1,1,1,0,0,0
11752,none,married_filing_jointly,0,68027,0,0,0,0,1,FL,28,0,0,1,0,0,0,0,1
11753,none,married_filing_jointly,3,12697,0,0,0,1,1,NC,22,0,0,1,1,0,0,1,1
11754,none,married_filing_jointly,3,18181,0,0,0,0,0,CA,28,0,0,1,0,1,0,0,0
11755,F-1,married_filing_jointly,3,69580,79646,0,0,0,1,NJ,17,1,0,1,0,1,0,0,0
11756,none,qualifying_widow,4,26387,0,0,0,0,0,CA,41,0,0,1,1,1,0,0,0
11757,none,single,4,8948,0,0,0,0,0,PA,48,0,0,1,1,1,0,0,0
11758,none,single,2,21757,0,0,1,0,0,OH,18,0,1,1,1,1,1,0,0
11759,H-1B,married_filing_jointly,4,43867,51877,1,1,0,1,CA,1,1,1,1,1,1,0,0,1
11760,none,single,0,10146,0,0,0,0,0,CA,23,0,0,1,1,0,0,1,0
11761,none,married_filing_jointly,3,193192,0,0,0,0,0,TX,49,0,0,1,0,1,1,0,0
11762,none,single,3,129227,0,0,0,0,0,FL,41,0,0,1,0,1,0,0,0
11763,none,single,3,101195,0,0,0,0,0,FL,52,0,0,1,0,1,1,0,0
11764,H-1B,head_of_household,1,48134,32172,1,0,0,1,MA,19,1,0,0,1,1,0,1,1
11765,none,single,1,14586,0,0,1,0,1,CA,50,0,1,1,1,1,0,1,1
11766,none,married_filing_jointly,0,20841,0,0,1,0,0,VA,51,0,1,1,0,0,0,0,0
11767,none,married_filing_jointly,3,145917,0,0,0,0,1,AZ,22,0,0,1,0,1,0,0,1
11768,none,single,0,21714,0,0,0,0,1,CA,46,0,0,1,0,0,0,1,1
11769,none,single,4,43073,0,0,1,0,1,NC,26,0,1,1,1,1,1,0,1
11770,none,single,4,34179,0,0,0,0,0,MA,24,0,0,1,1,1,0,0,0
11771,none,married_filing_jointly,4,38523,0,0,0,0,0,TX,39,0,0,1,1,1,0,0,0
11772,none,single,1,39605,0,0,1,0,1,NY,19,0,1,1,1,1,0,0,1
11773,none,married_filing_jointly,1,35781,0,0,1,0,0,NC,30,0,1,1,1,1,0,1,0
11774,none,single,3,29544,0,0,1,0,1,NC,59,0,1,1,1,1,0,1,1
11775,H-1B,single,2,33278,73507,1,0,0,0,NJ,9,1,0,0,1,1,0,0,0
11776,none,single,1,36760,0,0,0,0,1,FL,33,0,0,1,1,1,0,1,1
11777,none,single,4,18959,0,0,0,0,0,CA,54,0,0,1,1,1,1,1,1
11778,none,single,2,12572,0,0,0,1,1,OH,41,0,0,1,1,1,0,0,1
11779,F-1,head_of_household,3,31784,79695,0,0,0,0,FL,14,0,1,1,1,1,0,1,0
11780,F-1,single,1,20175,51118,0,0,0,1,OH,10,1,0,1,1,1,0,0,1
11781,none,married_filing_jointly,1,41797,0,0,0,0,0,NY,19,0,0,1,1,1,0,0,0
11782,none,married_filing_jointly,4,16979,0,0,0,0,0,NY,25,0,0,1,1,1,0,0,0
11783,none,married_filing_jointly,0,8077,0,0,1,0,0,VA,34,0,1,1,1,0,0,1,0
11784,F-1,married_filing_jointly,2,164250,49475,0,0,0,0,OH,5,0,0,1,0,1,0,0,0
11785,none,single,4,25101,0,0,0,0,1,IL,51,0,0,1,1,0,0,1,1
11786,none,married_filing_jointly,4,5994,0,0,0,0,1,MA,59,0,0,1,1,1,1,0,1
11787,none,single,3,86591,0,0,0,1,1,TX,56,0,0,0,0,1,0,0,1
11788,none,married_filing_separately,0,28486,0,0,1,0,0,GA,34,0,1,0,0,0,0,0,0
11789,none,single,4,41720,0,0,0,0,0,FL,31,0,0,1,1,1,0,1,0
11790,none,married_filing_jointly,1,49289,0,0,0,0,1,IL,42,0,0,0,0,1,0,0,1
11791,none,married_filing_jointly,0,101534,0,0,0,0,1,MI,48,0,0,0,0,0,0,0,1
